Medicipapst	1
Medienapostel	3
Mediendreck	1
Mediengott	1
Medienguru	7
Medienhengst	2
Medienpapst	39
Medizinpapst	5
Meeresgott	128
Meereskönig	9
Meerhengst	3
Meerkönig	12
Meerschweins	2
Meinungsdreck	1
Menschenrechtsapostel	3
Menschheitsapostel	1
Menschschweine	1
Merchandisedreck	1
Merowingerkönig	21
Messepapst	6
Messiaskönig	11
Messingbolzen	1
Metallbolzen	19
Metallschwein	3
Milbendreck	1
Minenguru	1
Miniaturguru	2
Minihengst	1
Minischwein	21
Minischweinen	12
Minusgott	1
Mistapostel	1
Mistbolzen	1
Mithrilbolzen	1
Moabiterkönig	7
Möchtegernguru	1
Möchtgernhengst	1
Modeguru	6
Modeikone	3
Modellbahnpapst	1
Modepapst	4
Modernisierungspapst	7
Modernitätsikone	1
Moerderpapst	2
Mohrenkönig	12
Mönchsgott	6
Mönchspapst	1
Monddreck	1
Mondkönig	8
Monsterdreck	1
Moorkönig	26
Moralapostel	517
Moralbolzen	1
Moralpapst	3
Moralsapostel	1
Mormonenapostel	1
Mörteldreck	1
Mosaikikone	2
Moslemdreck	1
Motivationsguru	9
Motorbefestigungsbolzen	1
Motorenpapst	2
Mövendreck	1
Möwendreck	1
Müllkönig	8
Müllschwein	3
Multimediapapst	1
Mumienkönig	10
Musicalpapst	2
Musikantenkönig	7
Musikbolzen	1
Musikgott	2
Musikguru	1
Musikikone	1
Mustanghengst	1
Mutterschweinen	6
Nachbarschweinen	1
Nachbarshengst	1
Nachfrageapostel	1
Nachhaltigkeitsapostel	1
Nachtclubhengst	1
Nachthengst	3
Nachwuchshengst	2
Narrenbolzen	1
Narrenkönig	50
Narrenpapst	3
Nasenpapst	2
Nationalgott	17
Nationalikone	3
Naturalistenpapst	1
Naturapostel	13
Naturgott	14
Natürlichkeitsapostel	1
Nazidreck	5
Negativgott	1
Negerpapst	1
Nervbolzen	7
Nervenbolzen	1
Netzapostel	1
Netzguru	1
Netzwerkpapst	1
Neutralitätsapostel	2
Nichtgott	3
Nichtschweine	1
Nietbolzen	3
Normannenkönig	12
Numiderkönig	9
Nutzfahrzeugikone	1
Nutzschweinen	2
Oberbolzen	1
Oberguru	66
Oberpapst	1
Oberschweine	1
Objektivapostel	2
Obstguru	1
Oder-bolzen	2
Ofenpapst	1
Offenbarungsgott	4
Ökoapostel	4
Operettendreck	1
Operettenkönig	8
Opfergott	1
Opferikone	2
Orakelgott	11
Orakelschwein	1
Orangeguru	1
Organisationsguru	4
Organschwein	1
Osterikone	2
Osterschweinen	4
Ostgotenkönig	37
Otterkönig	11
Pacellipapst	1
Pachthengst	1
Pädagogikpapst	2
Paddelpapst	1
Palominohengst	1
Pampelschwein	1
Panthergott	1
Panzerpapst	1
Papierkönig	9
Papierpapst	1
Parkinsonpapst	1
Parteihengst	1
Parteilichkeitsapostel	2
Parteipapst	1
Partnerhengst	1
Partyhengst	14
Partykönig	23
Passbolzen	1
Passivhauspapst	1
Patientenguru	1
Patronatsikone	2
Pegasushengst	1
Peilbolzen	1
Penetranzbolzen	1
Perserkönig	207
Personengott	5
Petrolpapst	1
Pfeifbolzen	2
